"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-11-17 00:00:00",319966,354099,13023,3629,51889,807904.1428571428,
"2019-11-18 00:00:00",348931,338380,15535,1242,12877,802151.2857142857,
"2019-11-19 00:00:00",228911,365871,9203,1242,39528,745073.1428571428,
"2019-11-20 00:00:00",600332,403298,11851,3521,127748,784664.4285714285,
"2019-11-21 00:00:00",121623,257342,12491,3719,159774,748205.8571428572,
"2019-11-22 00:00:00",193561,479508,11618,0,75221,737758,
"2019-11-23 00:00:00",174096,201247,21020,3808,64995,718730.7142857143,
"2019-11-24 00:00:00",297672,280915,15625,414,51530,704952,
"2019-11-25 00:00:00",337591,450119,8997,1429,27174,720429.7142857143,
"2019-11-26 00:00:00",303363,367944,21575,2450,81049,739233.4285714285,
"2019-11-27 00:00:00",107393,346476,24918,828,30256,648250.4285714285,
"2019-11-28 00:00:00",254355,222829,17313,5328,35969,645513.8571428572,
"2019-11-29 00:00:00",110524,423030,19587,1719,51062,623515.7142857143,
"2019-11-30 00:00:00",467339,298073,29504,2368,78182,682130,
"2019-12-01 00:00:00",400199,232072,28756,3618,103214,699516.2857142857,
"2019-12-02 00:00:00",107911,473540,21487,1656,17568,670495.1428571428,
"2019-12-03 00:00:00",270346,427967,6095,844,73455,670827.7142857143,
"2019-12-04 00:00:00",235359,272794,20625,5022,124636,692051.2857142857,
"2019-12-05 00:00:00",348811,534508,14819,414,60244,752480.1428571428,
"2019-12-06 00:00:00",106078,424114,11146,414,56076,751323.7142857143,
"2019-12-07 00:00:00",161670,389783,23268,2070,127627,726888.2857142857,
"2019-12-08 00:00:00",275868,483116,8232,414,27390,730768.4285714285,
"2019-12-09 00:00:00",339839,274846,34251,6950,107912,751002.1428571428,
"2019-12-10 00:00:00",345398,320799,15652,6144,65031,747333,
"2019-12-11 00:00:00",312289,325731,32581,3300,48656,756493.2857142857,
"2019-12-12 00:00:00",238679,364196,13941,1242,70870,717940.8571428572,
"2019-12-13 00:00:00",445992,326636,12935,1656,57017,753142,
"2019-12-14 00:00:00",204863,219253,5001,1489,68464,723806.5714285715,
"2019-12-15 00:00:00",287097,217465,12772,600,131799,703051.4285714285,
"2019-12-16 00:00:00",436527,298857,14973,2070,18286,704039.2857142857,
"2019-12-17 00:00:00",206711,390191,7186,1656,67603,692656.8571428572,
"2019-12-18 00:00:00",398486,245691,31528,2070,89537,699050.4285714285,
"2019-12-19 00:00:00",206822,109274,26255,2406,112066,665892.5714285715,
"2019-12-20 00:00:00",185236,364753,12661,414,43943,632002.7142857143,
"2019-12-21 00:00:00",150344,139907,7440,1656,43056,609621.7142857143,
"2019-12-22 00:00:00",384143,305886,19071,923,42042,624240.4285714285,
"2019-12-23 00:00:00",196566,81051,44020,2378,40002,566141,
"2019-12-24 00:00:00",618203,341198,15598,1656,57404,617671.1428571428,
"2019-12-25 00:00:00",258954,292309,12064,414,112233,604622.8571428572,
"2019-12-26 00:00:00",210531,253595,23478,1242,108097,624639.8571428572,
"2019-12-27 00:00:00",263717,453474,28236,2546,135816,664180.1428571428,
"2019-12-28 00:00:00",241097,274493,15087,1656,44735,697703.7142857143,
"2019-12-29 00:00:00",199101,454235,19560,2927,74546,697461.2857142857,
"2019-12-30 00:00:00",142298,250185,17854,2070,74220,714977,
"2019-12-31 00:00:00",87753,270078,9025,1570,24178,623340.7142857143,
"2020-01-01 00:00:00",241138,297146,14451,1922,121664,623390.1428571428,
"2020-01-02 00:00:00",158961,638424,31891,828,74950,667406,
"2020-01-03 00:00:00",194107,179149,10900,414,86706,608475.7142857143,
"2020-01-04 00:00:00",310400,323856,21412,5995,57881,628829.5714285715,
"2020-01-05 00:00:00",192739,368501,24813,414,185680,631940.8571428572,
